sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:38:34;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:41:06;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:43:33;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:46:01;14;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:48:28;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:50:55;15;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:53:25;16;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:55:53;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T07:58:21;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:00:49;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:03:17;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:05:53;18;18;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:08:22;21;19;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:10:51;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:13:19;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:15:50;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:18:19;15;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:20:47;14;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:23:15;17;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:25:43;17;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:28:10;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:30:37;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:33:05;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:35:32;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:37:59;22;20;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:40:27;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:42:55;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:45:22;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:47:50;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:50:17;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:52:44;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:55:12;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T08:57:39;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:00:07;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:02:34;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:05:02;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:07:29;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:09:57;10;9;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:12:25;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:14:52;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:17:19;14;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:19:46;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:22:13;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:24:41;14;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:27:08;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:29:36;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:32:03;12;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:34:30;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:36:57;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:39:24;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:41:52;14;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:44:19;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:46:46;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:49:13;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:51:40;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:54:08;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:56:35;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T09:59:02;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:01:29;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:04:01;10;9;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:06:28;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:08:56;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:11:23;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:13:50;9;9;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:16:18;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:18:45;12;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:21:12;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:23:39;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:26:06;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:28:34;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:31:01;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:33:28;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:35:55;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:38:22;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:40:49;12;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:43:17;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:45:44;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:48:11;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:50:39;10;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:53:06;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:55:33;12;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T10:58:01;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:00:28;15;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:02:55;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:05:23;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:07:50;11;11;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:10:17;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:12:45;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:15:12;12;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:17:39;14;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:20:07;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:22:34;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:25:01;21;20;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:27:29;21;20;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:29:57;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:32:24;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:42:26;11;10;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:44:53;15;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:47:21;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:49:48;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:52:15;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:54:42;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:57:09;14;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T11:59:36;15;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:02:03;15;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:04:30;16;14;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:06:57;17;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:09:26;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:11:54;17;17;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:14:21;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:16:49;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:19:16;14;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:21:44;13;12;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:24:11;14;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:26:38;18;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:29:06;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:31:33;19;17;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:34:00;13;13;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:36:28;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:38:56;19;19;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:41:24;16;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:43:51;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:46:19;24;21;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:48:47;18;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:51:14;17;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:53:42;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:56:09;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T12:58:37;15;15;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:01:05;17;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:03:32;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:06:00;20;19;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:08:28;17;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:10:55;21;20;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:13:23;20;20;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:15:50;19;18;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:18:17;16;16;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:20:44;17;17;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:23:11;19;19;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:25:39;18;17;
48673;PMS5003;34466;51.67815362;-1.29373670;2020-11-24T13:28:06;15;15;
