sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2;P0
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:01:56;16;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:04:24;17;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:06:50;16;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:09:17;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:11:44;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:14:11;15;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:16:37;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:19:04;16;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:21:32;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:23:59;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:26:26;16;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:28:53;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:31:20;19;17;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:33:50;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:36:17;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:38:44;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:41:11;15;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:43:37;16;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:46:04;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:48:31;21;18;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:50:59;20;18;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:53:26;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:55:53;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T00:58:20;18;18;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:00:46;16;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:03:13;17;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:05:40;15;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:08:07;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:10:34;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:13:01;14;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:15:28;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:17:55;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:20:22;16;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:22:49;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:25:18;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:27:46;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:30:13;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:32:40;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:35:07;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:37:35;17;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:40:03;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:42:31;16;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:44:59;18;16;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:47:26;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:49:53;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:52:20;15;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:54:47;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:57:13;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T01:59:40;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:02:07;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:04:35;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:07:03;14;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:09:30;15;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:11:57;15;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:14:24;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:16:50;13;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:19:18;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:21:45;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:24:17;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:26:44;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:29:11;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:31:38;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:34:05;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:36:33;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:39:01;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:41:29;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:43:56;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:46:23;16;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:48:52;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:51:19;15;15;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:53:46;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:56:12;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T02:58:40;14;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:01:07;11;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:03:34;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:06:02;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:08:29;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:10:55;14;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:13:22;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:15:54;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:18:21;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:20:48;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:23:15;13;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:25:42;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:28:09;12;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:30:37;15;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:33:03;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:35:30;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:37:57;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:40:24;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:42:51;12;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:45:18;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:47:45;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:50:11;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:52:38;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:55:05;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T03:57:32;15;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:00:00;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:02:27;11;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:04:54;13;13;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:07:21;13;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:09:48;11;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:12:15;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:14:43;10;8;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:17:10;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:19:37;14;14;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:22:04;12;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:24:31;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:26:59;12;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:29:26;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:31:52;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:34:20;12;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:36:47;13;12;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:39:14;9;8;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:41:41;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:44:09;11;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:46:38;12;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:49:07;12;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:51:36;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:54:04;8;8;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:56:31;12;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T04:58:59;10;10;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T05:01:28;9;9;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T05:03:55;11;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T05:06:23;12;11;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T05:08:52;8;8;
48281;PMS5003;38057;51.67171060;-1.28906590;2020-11-20T05:11:19;8;8;
